"240,0.604126863701087"
"480,0.574666343418193"
"720,0.503277999547752"
"960,0.357957371992824"
"1200,0.354224340352801"
"1440,0.645071092683066"
"1680,0.523716377815753"
"1920,0.515326167019806"
"2160,0.582528475155136"
"2400,0.478491683688693"
"2640,0.583274252215014"
"2880,0.511269773681255"
"3120,0.766584918396497"
"3360,0.377351484870548"
"3600,0.392355030726478"
"3840,0.412089314585495"
"4080,0.526090832410949"
"4320,0.287740240617034"
"4560,0.73869723480464"
"4800,0.702220257293773"
"5040,0.68164655316497"
