"240,0.51002628740677"
"480,0.539221872409775"
"720,0.568290867541861"
"960,0.523567977421145"
"1200,0.541791575852252"
"1440,0.528585571613504"
"1680,0.561936592310455"
"1920,0.501140264905028"
"2160,0.576060204895696"
"2400,0.517414801433791"
"2640,0.483339411413524"
"2880,0.554128955001399"
"3120,0.600149863128281"
"3360,0.564762531254725"
"3600,0.508022148499922"
"3840,0.481729945628848"
"4080,0.544878870886534"
"4320,0.5161828663396"
"4560,0.539277023346593"
"4800,0.621501661200983"
"5040,0.529002832676153"
