"240,0.0468690395355225"
"480,0.0568478107452393"
"720,0.0787858963012695"
"960,0.0458981990814209"
"1200,0.0698130130767822"
"1440,0.0588409900665283"
"1680,0.043881893157959"
"1920,0.0518620014190674"
"2160,0.0369298458099365"
"2400,0.070824146270752"
"2640,0.0498671531677246"
"2880,0.0628318786621094"
"3120,0.0698139667510986"
"3360,0.0837759971618652"
"3600,0.0767669677734375"
"3840,0.0807819366455078"
"4080,0.0618340969085693"
"4320,0.0458838939666748"
"4560,0.0877649784088135"
"4800,0.0847511291503906"
"5040,0.0428531169891357"
