"240,0.208919719778308"
"480,0.241002402954774"
"720,0.250963415931755"
"960,0.328776400040735"
"1200,0.175127361731138"
"1440,0.250749866106674"
"1680,0.0995788348254212"
"1920,0.31147151568417"
"2160,0.268978043257442"
"2400,0.219134411283984"
"2640,0.139583478894229"
"2880,0.188549817265377"
"3120,0.210925663730803"
"3360,0.287935885520535"
"3600,0.220339685306551"
"3840,0.232519472161805"
"4080,0.208719056630964"
"4320,0.177422849927586"
"4560,0.248831549736089"
"4800,0.271245425689365"
"5040,0.188928915200325"
