"240,0.484009795171626"
"480,0.575854998720402"
"720,1.17805653705954"
"960,1.49554087985475"
"1200,0.54217903642275"
"1440,0.901436555117158"
"1680,1.74230690579745"
"1920,1.48126366396491"
"2160,0.683931191052256"
"2400,0.955333557718061"
"2640,2.16571739594546"
"2880,1.30224979809934"
"3120,0.587620487083682"
"3360,0.564976113824432"
"3600,1.94087089732651"
"3840,5.18356912867613"
"4080,0.149662814524402"
"4320,0.291496214334778"
"4560,8.30634150531242"
"4800,0.952558211669688"
"5040,1.28940169790438"
