"240,0.793165399763205"
"480,0.689245815982313"
"720,0.693055476039844"
"960,0.457184397244962"
"1200,0.833700850420104"
"1440,0.6228211098943"
"1680,0.949569708410892"
"1920,0.535394612358743"
"2160,0.64599867045343"
"2400,0.754850325475141"
"2640,0.877337209275267"
"2880,0.758278140716316"
"3120,0.747444950120181"
"3360,0.599704161900885"
"3600,0.790247294946037"
"3840,0.621220860698354"
"4080,0.726295325689637"
"4320,0.837240921268177"
"4560,0.706301349093483"
"4800,0.650205558677829"
"5040,0.708690314230305"
