"240,0.650288105010986"
"480,0.265290975570679"
"720,1.22472381591797"
"960,1.08410096168518"
"1200,0.339092969894409"
"1440,0.679212093353271"
"1680,0.426859140396118"
"1920,0.282244920730591"
"2160,0.606405973434448"
"2400,0.952481985092163"
"2640,2.22903990745544"
"2880,1.48904991149902"
"3120,0.835763931274414"
"3360,0.697135925292969"
"3600,0.427855968475342"
"3840,0.353055000305176"
"4080,0.475727796554565"
"4320,0.338124990463257"
"4560,0.462764024734497"
"4800,0.562494993209839"
"5040,0.815819025039673"
