"240,0.755345589822269"
"480,0.779331202952953"
"720,0.798815319779236"
"960,0.774842737385665"
"1200,0.765713579885283"
"1440,0.725314175799696"
"1680,0.771822326526209"
"1920,0.799158387316171"
"2160,0.754988443171203"
"2400,0.772492216830303"
"2640,0.812579769844482"
"2880,0.797323284288026"
"3120,0.763166904744922"
"3360,0.755117820975556"
"3600,0.815847752772459"
"3840,0.755442828164241"
"4080,0.778896634012191"
"4320,0.813075985081549"
"4560,0.782762695426354"
"4800,0.759909122989581"
"5040,0.788466151181661"
