"240,0.188697968540786"
"480,0.202874905933098"
"720,0.183439169032847"
"960,0.167636749105627"
"1200,0.227867727159716"
"1440,0.231344828042242"
"1680,0.181254505975539"
"1920,0.188637740001079"
"2160,0.192562098209135"
"2400,0.184869725119192"
"2640,0.154094051204021"
"2880,0.180725886488916"
"3120,0.212640193928451"
"3360,0.190735356807545"
"3600,0.163658676296473"
"3840,0.239265631706112"
"4080,0.230869640014456"
"4320,0.178812898203284"
"4560,0.192698903178771"
"4800,0.227968241027096"
"5040,0.177341107155883"
