"240,0.0772950866231409"
"480,0.0729016626535459"
"720,0.0704775416585907"
"960,0.0653198015217987"
"1200,0.080444543758747"
"1440,0.0767851880788049"
"1680,0.0684796594752932"
"1920,0.0740991773351592"
"2160,0.0723149963826089"
"2400,0.073108889738268"
"2640,0.0690704658740273"
"2880,0.0718554154540855"
"3120,0.0745769923109109"
"3360,0.0680847550104056"
"3600,0.0672403534632432"
"3840,0.0780670574414891"
"4080,0.0782344611109878"
"4320,0.0727923618442523"
"4560,0.0717662092490744"
"4800,0.0754019179514224"
"5040,0.0709056539604025"
