"240,0.482686996459961"
"480,0.414920091629028"
"720,1.31049513816833"
"960,1.00683808326721"
"1200,0.400927066802979"
"1440,0.696138858795166"
"1680,0.395909070968628"
"1920,0.297233104705811"
"2160,0.511632919311523"
"2400,0.983729839324951"
"2640,2.01860213279724"
"2880,1.78722095489502"
"3120,0.879647970199585"
"3360,0.586431980133057"
"3600,0.280279159545898"
"3840,0.334078073501587"
"4080,0.385990142822266"
"4320,0.301193952560425"
"4560,0.523627042770386"
"4800,0.573467016220093"
"5040,0.880645990371704"
