"240,0.840808519410503"
"480,0.879809832357531"
"720,0.814828628659275"
"960,0.844151344095501"
"1200,0.806845281876792"
"1440,0.897691765089381"
"1680,0.922764990493452"
"1920,0.926327920660914"
"2160,0.922627202060375"
"2400,0.839740722757057"
"2640,0.862758801626093"
"2880,0.868622796173511"
"3120,0.884264356513415"
"3360,0.847380694643107"
"3600,0.874894706537844"
"3840,0.925208162125503"
"4080,0.821199614681076"
"4320,0.909763941270515"
"4560,0.829291671394503"
"4800,0.862973141721779"
"5040,0.891467405308169"
