"240,0.232916085859362"
"480,0.191188516662992"
"720,0.204744772939666"
"960,0.201223621147737"
"1200,0.212326307078428"
"1440,0.191510320754727"
"1680,0.164779140978748"
"1920,0.16668758222546"
"2160,0.183590120410784"
"2400,0.183174899978545"
"2640,0.173436765529373"
"2880,0.181528565126944"
"3120,0.197733245477215"
"3360,0.180265773563276"
"3600,0.200220790998056"
"3840,0.162311264370807"
"4080,0.188426857751603"
"4320,0.176785937453514"
"4560,0.201055997866514"
"4800,0.182828182377274"
"5040,0.174668743497519"
