"240,0.0259590148925781"
"480,0.0209441184997559"
"720,0.0199790000915527"
"960,0.0209438800811768"
"1200,0.0199470520019531"
"1440,0.0289239883422852"
"1680,0.0239360332489014"
"1920,0.0239360332489014"
"2160,0.0189790725708008"
"2400,0.0219409465789795"
"2640,0.0209450721740723"
"2880,0.0209431648254395"
"3120,0.0199480056762695"
"3360,0.0209159851074219"
"3600,0.0219178199768066"
"3840,0.021942138671875"
"4080,0.019946813583374"
"4320,0.0209159851074219"
"4560,0.0209720134735107"
"4800,0.0209400653839111"
"5040,0.0219409465789795"
