"240,8.47733441962496e-06"
"480,0.000143027521127153"
"720,2.13974487198763e-05"
"960,1.55883627372334e-05"
"1200,4.0336519420708e-05"
"1440,9.96575281553646e-05"
"1680,0.000111487882035465"
"1920,3.43324450271892e-06"
"2160,1.00055037558828e-05"
"2400,1.27317000734147e-05"
"2640,3.46229126876921e-05"
"2880,1.01351186124751e-05"
"3120,5.49140070833264e-05"
"3360,5.64850238175577e-05"
"3600,6.116026804238e-05"
"3840,9.21903276556516e-06"
"4080,4.32689580572169e-05"
"4320,2.36028646348273e-05"
"4560,1.25561144659558e-05"
"4800,4.76364591202895e-05"
"5040,0.000254545076738367"
