"240,0.858075449176864"
"480,0.744903652852726"
"720,0.862609849460884"
"960,0.818145549181844"
"1200,0.828800659801526"
"1440,0.811366707088898"
"1680,0.700260628283824"
"1920,0.821825735459509"
"2160,0.85743574366002"
"2400,0.900792141580844"
"2640,0.800792616620885"
"2880,0.848391362685338"
"3120,0.774355299475395"
"3360,0.839882649804604"
"3600,0.816932417224427"
"3840,0.804808576780655"
"4080,0.79591561704749"
"4320,0.783587512932326"
"4560,0.845622995893419"
"4800,0.786506930211612"
"5040,0.717136413055359"
