"240,0.0753350692806773"
"480,0.273871937486044"
"720,0.159180294608742"
"960,0.110969316192507"
"1200,0.180256498732731"
"1440,0.164032042683038"
"1680,0.153223380813949"
"1920,0.0865898112463878"
"2160,0.125007342370699"
"2400,0.0609738436797005"
"2640,0.234003464940806"
"2880,0.127523336824468"
"3120,0.401478768096506"
"3360,0.232190497720351"
"3600,0.191640518328889"
"3840,0.1383057181867"
"4080,0.13248820389349"
"4320,0.155313445729489"
"4560,0.123733340501472"
"4800,0.389695132289326"
"5040,0.138601373753199"
