"240,0.792086275391274"
"480,0.779088765917701"
"720,0.77195213623341"
"960,0.779546003637585"
"1200,0.791771911172049"
"1440,0.790051512742548"
"1680,0.807192654104605"
"1920,0.790510850172974"
"2160,0.81681677717082"
"2400,0.79879816007951"
"2640,0.794305175937737"
"2880,0.804353679147281"
"3120,0.788398809205822"
"3360,0.79279886622846"
"3600,0.789020476130915"
"3840,0.79481198284715"
"4080,0.800901030347628"
"4320,0.800177220348818"
"4560,0.792576269239245"
"4800,0.811826448861114"
"5040,0.794676288062372"
