"240,0.730928908092488"
"480,0.703308509945401"
"720,0.629197816124764"
"960,0.662055268634708"
"1200,0.615327441855713"
"1440,0.740754160757666"
"1680,0.7346555397373"
"1920,0.716829044321188"
"2160,0.772896116896581"
"2400,0.721858421460847"
"2640,0.68630548621445"
"2880,0.745061364878929"
"3120,0.738893250388021"
"3360,0.74121347517783"
"3600,0.666177084633118"
"3840,0.712605839091599"
"4080,0.711648033578023"
"4320,0.731058067321175"
"4560,0.670880079234688"
"4800,0.725235481467559"
"5040,0.704392992849124"
