"240,0.0199398994445801"
"480,0.0129601955413818"
"720,0.012965202331543"
"960,0.0129890441894531"
"1200,0.0129659175872803"
"1440,0.012969970703125"
"1680,0.0139920711517334"
"1920,0.0159571170806885"
"2160,0.0189499855041504"
"2400,0.0139350891113281"
"2640,0.0129649639129639"
"2880,0.013962984085083"
"3120,0.0179519653320312"
"3360,0.013962984085083"
"3600,0.0169498920440674"
"3840,0.0159578323364258"
"4080,0.012998104095459"
"4320,0.012969970703125"
"4560,0.0129380226135254"
"4800,0.0129649639129639"
"5040,0.0139620304107666"
