"240,1.13387788841759e-05"
"480,5.92367257450449e-06"
"720,8.06410585721213e-06"
"960,1.08727905663142e-05"
"1200,8.05175521225157e-06"
"1440,5.92852096805949e-06"
"1680,2.62595113094229e-06"
"1920,1.01945065371114e-05"
"2160,8.83262791688116e-06"
"2400,9.59643316361337e-06"
"2640,6.55742591505951e-06"
"2880,8.73567024510987e-06"
"3120,6.68955864133392e-06"
"3360,8.03231494159034e-06"
"3600,4.07929362574416e-06"
"3840,5.02257389010046e-06"
"4080,6.410730787056e-06"
"4320,1.01168970120173e-05"
"4560,6.8808890469008e-06"
"4800,1.07880957308546e-05"
"5040,1.35724823371037e-06"
