"240,0.820945878802345"
"480,0.968832371882342"
"720,0.837460242281216"
"960,0.885651872460797"
"1200,0.748732129488204"
"1440,0.857638710420703"
"1680,0.960032049362529"
"1920,0.805997055127872"
"2160,0.886625218654825"
"2400,0.81698618560662"
"2640,0.890963361749272"
"2880,0.877449239351288"
"3120,0.878337992550099"
"3360,0.899051976382677"
"3600,0.858194830843986"
"3840,0.944735338867968"
"4080,0.60595712172391"
"4320,0.879152923455209"
"4560,0.814408818790606"
"4800,0.81903097021289"
"5040,0.966281438672148"
