"240,0.750619239793951"
"480,0.804673816584761"
"720,0.827063643614943"
"960,0.837822696258505"
"1200,0.798193258300183"
"1440,0.793794149858929"
"1680,0.857760502778964"
"1920,0.859999405975865"
"2160,0.821657027389341"
"2400,0.831886518899478"
"2640,0.781700895651568"
"2880,0.825331379444037"
"3120,0.83131255439901"
"3360,0.865589224006977"
"3600,0.818341903510934"
"3840,0.819161101162906"
"4080,0.789122799149398"
"4320,0.811077211801572"
"4560,0.788879329327806"
"4800,0.798775672573225"
"5040,0.799110495505631"
