"240,0.103509111370222"
"480,0.154292723988693"
"720,0.0573975500416812"
"960,0.129942059475507"
"1200,0.0614353221330827"
"1440,0.170433274019065"
"1680,0.061230929910532"
"1920,0.119498257302405"
"2160,0.142376873580568"
"2400,0.145369748966396"
"2640,0.277390121718052"
"2880,0.0819587747613411"
"3120,0.0830161169149904"
"3360,0.121045959288587"
"3600,0.13553517854722"
"3840,0.077625228567486"
"4080,0.0894272912226134"
"4320,0.0905221823609203"
"4560,0.110688891058132"
"4800,0.109178776940436"
"5040,0.0692889082149764"
