"240,0.0519316981246327"
"480,0.0398640256685148"
"720,0.0337548276351373"
"960,0.0384656302892531"
"1200,0.0429725939918289"
"1440,0.0374161433960608"
"1680,0.0328539693226617"
"1920,0.0266462480428548"
"2160,0.026621222258073"
"2400,0.272634444872059"
"2640,0.0446869266904175"
"2880,0.0412632760572468"
"3120,0.0335395651649543"
"3360,0.0245981268366062"
"3600,0.0249766413303282"
"3840,0.0253341974005557"
"4080,0.0360472069400857"
"4320,0.0262851551299474"
"4560,0.0246815192193412"
"4800,0.0317958934259843"
"5040,0.230558259421712"
