"240,0.0201390972457883"
"480,0.0188338700034109"
"720,0.0160479784231109"
"960,0.0185765589063078"
"1200,0.0203374271905563"
"1440,0.0168073058804334"
"1680,0.015930827920065"
"1920,0.0126580436711713"
"2160,0.0132149187679677"
"2400,14.6147805657715"
"2640,0.020196595776294"
"2880,0.015351580552034"
"3120,0.0153759261957126"
"3360,0.0103831633569463"
"3600,0.011923323731763"
"3840,0.011661762543638"
"4080,0.0161777212335247"
"4320,0.0117126421383223"
"4560,0.0118003299040749"
"4800,0.0148551934580184"
"5040,3.8518722094794"
