"240,0.976782889991446"
"480,0.97572036935469"
"720,0.972752400854762"
"960,0.976007318815829"
"1200,0.970595538805571"
"1440,0.976071627018566"
"1680,0.983648755880283"
"1920,0.983799417107233"
"2160,0.979162284843369"
"2400,0.676263157692086"
"2640,0.981992197941727"
"2880,0.980559622857477"
"3120,0.97416824901726"
"3360,0.981130056130352"
"3600,0.979304614474512"
"3840,0.983204895989368"
"4080,0.978085987671897"
"4320,0.981040390713247"
"4560,0.980340697183624"
"4800,0.979698559442583"
"5040,0.822834263111334"
