"240,0.843315034590233"
"480,0.578891129417173"
"720,0.902682493920687"
"960,0.824454802350535"
"1200,0.878320237644193"
"1440,0.907110666244537"
"1680,0.81449186756674"
"1920,0.872841953008515"
"2160,0.868250802695862"
"2400,0.842878217159142"
"2640,0.871938814341353"
"2880,0.904582539165638"
"3120,0.634548401849946"
"3360,0.88617138300187"
"3600,0.801183356438343"
"3840,0.875115661639245"
"4080,0.835612538194856"
"4320,0.830316388605916"
"4560,0.860726633380381"
"4800,0.848458626813679"
"5040,0.893751833078054"
