"240,0.275350145657495"
"480,0.126218184288275"
"720,0.257133741721757"
"960,0.309533310769805"
"1200,0.290761997416881"
"1440,0.26253571642466"
"1680,0.256348101659193"
"1920,0.239684571478168"
"2160,0.249942032246022"
"2400,0.254949079107518"
"2640,0.26901323703858"
"2880,0.21871767903829"
"3120,0.488438846732351"
"3360,0.235586996965005"
"3600,0.247112695259055"
"3840,0.235705769029391"
"4080,0.303528367631248"
"4320,0.249645203428791"
"4560,0.24679149021017"
"4800,0.265300183758858"
"5040,0.216532894001823"
