"240,0.746777768434418"
"480,0.496246861574595"
"720,0.470586380296826"
"960,0.725398463092224"
"1200,0.686572175887207"
"1440,0.577310095269837"
"1680,0.608332577646009"
"1920,0.461837974729554"
"2160,0.728870406984391"
"2400,0.725682962280922"
"2640,0.78964240782589"
"2880,0.795596355206057"
"3120,0.729780339351572"
"3360,0.607302617965679"
"3600,0.689972714854292"
"3840,0.59784254838457"
"4080,0.797304417439638"
"4320,0.540791784460861"
"4560,0.613064307559578"
"4800,0.562793198639437"
"5040,0.729587482557248"
