"240,0.27738459075214"
"480,0.304233792718419"
"720,0.298642083838448"
"960,0.247290545523386"
"1200,0.313058442779376"
"1440,0.28530719693103"
"1680,0.279315869576074"
"1920,0.260533390844387"
"2160,0.264013868512355"
"2400,0.24867267850728"
"2640,0.231926721328422"
"2880,0.247882402225172"
"3120,0.278028887364107"
"3360,0.269084250225746"
"3600,0.234668555369665"
"3840,0.248885439647223"
"4080,0.273299197652039"
"4320,0.28012754079598"
"4560,0.254553623782103"
"4800,0.252224330140162"
"5040,0.241677278524441"
