"240,0.78071310076264"
"480,0.768177890378262"
"720,0.785725198580708"
"960,0.803084969884339"
"1200,0.769087124758052"
"1440,0.838512400588607"
"1680,0.911003572828179"
"1920,0.787720875344058"
"2160,0.813371307187024"
"2400,0.828132119985619"
"2640,0.8719529595496"
"2880,0.810987506997474"
"3120,0.827340216894849"
"3360,0.824269810504232"
"3600,0.835790124271603"
"3840,0.80548694089462"
"4080,0.690861545091015"
"4320,0.792184815020463"
"4560,0.81585781504372"
"4800,0.810448860616324"
"5040,0.864934840669438"
