"240,0.88617731073296"
"480,0.231084662420704"
"720,1.49109390339992"
"960,4.21870333469832"
"1200,1.06680532891986"
"1440,0.393295624571943"
"1680,0.0527862779476961"
"1920,2.10799819646365"
"2160,1.52725732384651"
"2400,0.813022416474721"
"2640,0.52250530549065"
"2880,0.937576809623405"
"3120,0.625724129343456"
"3360,1.03752334030397"
"3600,0.345658452107006"
"3840,0.429442669637323"
"4080,1.61399577366473"
"4320,4.09589942390957"
"4560,0.682681173111781"
"4800,5.5401152766991"
"5040,0.0452510894875775"
