"240,0.757096176024206"
"480,0.833392144150897"
"720,0.777749069765842"
"960,0.723519007997956"
"1200,0.773788895798493"
"1440,0.866228298084353"
"1680,0.94915675704102"
"1920,0.787378769518162"
"2160,0.826903125845575"
"2400,0.870390958756854"
"2640,0.90617241873216"
"2880,0.843868723620768"
"3120,0.86713668231598"
"3360,0.86183197530022"
"3600,0.810969913601708"
"3840,0.8381137942507"
"4080,0.713855506404338"
"4320,0.842163081078692"
"4560,0.822206097775424"
"4800,0.743921292569163"
"5040,0.909475757187495"
