"240,0.872427882098485"
"480,0.865570195833045"
"720,0.805652845507875"
"960,0.856254517636317"
"1200,0.780525453972497"
"1440,0.873218109473542"
"1680,0.860903964491931"
"1920,0.875878074638184"
"2160,0.889291882204523"
"2400,0.875691560775801"
"2640,0.879197441188421"
"2880,0.884119867283148"
"3120,0.859741173647498"
"3360,0.8947074023108"
"3600,0.860828756721732"
"3840,0.864925269574974"
"4080,0.873380061472645"
"4320,0.835219139394079"
"4560,0.883560002441519"
"4800,0.849200884429407"
"5040,0.882862246286031"
