"240,0.0129668712615967"
"480,0.0129909515380859"
"720,0.0129661560058594"
"960,0.0119681358337402"
"1200,0.0129649639129639"
"1440,0.01692795753479"
"1680,0.014988899230957"
"1920,0.011970043182373"
"2160,0.0129890441894531"
"2400,0.0119450092315674"
"2640,0.0119669437408447"
"2880,0.0109419822692871"
"3120,0.0129649639129639"
"3360,0.0119678974151611"
"3600,0.0149500370025635"
"3840,0.0119400024414062"
"4080,0.0119671821594238"
"4320,0.0249330997467041"
"4560,0.011972188949585"
"4800,0.0129890441894531"
"5040,0.0189728736877441"
