"240,0.994911423060218"
"480,0.947354443677567"
"720,1.13496826444629"
"960,1.00593801780334"
"1200,1.31084440501884"
"1440,0.926018763698914"
"1680,0.642086695166262"
"1920,0.616133579991201"
"2160,0.794163818665114"
"2400,0.796933036828788"
"2640,0.834647140718746"
"2880,0.8880620336409"
"3120,0.974602679023849"
"3360,0.83449496693641"
"3600,0.888900882230174"
"3840,0.641815207875651"
"4080,0.901834662965906"
"4320,0.731947415765817"
"4560,0.924009423325562"
"4800,0.810315552787417"
"5040,0.720711039618343"
