"240,0.806213793340126"
"480,0.805055430631771"
"720,0.80900091632026"
"960,0.786227005814276"
"1200,0.77782701073715"
"1440,0.779980849546946"
"1680,0.829214793883586"
"1920,0.827826731712976"
"2160,0.784030126449203"
"2400,0.809593120227844"
"2640,0.799773382083856"
"2880,0.801733130330524"
"3120,0.807418233132417"
"3360,0.818735122980851"
"3600,0.804503634373333"
"3840,0.799307816725902"
"4080,0.792272353649489"
"4320,0.804288689012201"
"4560,0.796733416970975"
"4800,0.784424538832361"
"5040,0.796197523791547"
