"240,0.852745236912155"
"480,0.843671237942449"
"720,0.846358471041457"
"960,0.839362584902989"
"1200,0.83792066911018"
"1440,0.817247679597843"
"1680,0.859728809936016"
"1920,0.873962791743847"
"2160,0.845333200524244"
"2400,0.860969305718576"
"2640,0.854789426613061"
"2880,0.845452828910839"
"3120,0.858125010264775"
"3360,0.839854835557917"
"3600,0.84645683986134"
"3840,0.841158859447093"
"4080,0.840234566869889"
"4320,0.863986454214086"
"4560,0.839725357033983"
"4800,0.835355700602981"
"5040,0.845735538088199"
