"240,0.0650440847783117"
"480,0.0933239678592271"
"720,0.0558318235760123"
"960,0.132389690848975"
"1200,0.0590260485642633"
"1440,0.0933964497352176"
"1680,0.0785739773679274"
"1920,0.0735704008266181"
"2160,0.124256693661556"
"2400,0.231740238974264"
"2640,0.2262878482973"
"2880,0.0724175408751896"
"3120,0.05875086217426"
"3360,0.113028902612539"
"3600,0.155438652268858"
"3840,0.062891323487887"
"4080,0.0959743542373091"
"4320,0.17070015149802"
"4560,0.0875581825207786"
"4800,0.0827124786338406"
"5040,0.0535784692441202"
