"240,0.268887497965457"
"480,0.270532729454538"
"720,0.292626288757658"
"960,0.298991189324447"
"1200,0.269443759883437"
"1440,0.278595416730161"
"1680,0.234440279055835"
"1920,0.23003129176165"
"2160,0.264277887371844"
"2400,0.347805221140928"
"2640,0.320410529806181"
"2880,0.249992017485141"
"3120,0.214326569311925"
"3360,0.252293584541635"
"3600,0.263522117594087"
"3840,0.258220545044623"
"4080,0.282918504129271"
"4320,0.271134584739529"
"4560,0.272287013724276"
"4800,0.268335758793009"
"5040,0.289653717986752"
