"240,0.287439706374314"
"480,0.139090816985567"
"720,0.349971303854924"
"960,0.323531115097919"
"1200,0.495999709784866"
"1440,0.321085342508886"
"1680,0.394860370217398"
"1920,0.369965185731926"
"2160,0.215241162786135"
"2400,8.08891717409284"
"2640,1.33381804321796"
"2880,0.339689662671225"
"3120,0.112601947897806"
"3360,0.350146008931188"
"3600,3.59585852189372"
"3840,0.584381216545369"
"4080,0.380233010023911"
"4320,1.03150349640893"
"4560,0.207822254821979"
"4800,0.152286331369742"
"5040,0.963033716961454"
