"240,0.0469021797180176"
"480,0.0598709583282471"
"720,0.0648269653320312"
"960,0.0488998889923096"
"1200,0.0757980346679688"
"1440,0.0488700866699219"
"1680,0.0399219989776611"
"1920,0.0468471050262451"
"2160,0.0528309345245361"
"2400,0.0688149929046631"
"2640,0.0718080997467041"
"2880,0.0608639717102051"
"3120,0.0558509826660156"
"3360,0.0548529624938965"
"3600,0.0677909851074219"
"3840,0.0767641067504883"
"4080,0.0568759441375732"
"4320,0.049846887588501"
"4560,0.0688149929046631"
"4800,0.0817818641662598"
"5040,0.0588171482086182"
