"240,0.657243013381958"
"480,0.212431907653809"
"720,0.166555166244507"
"960,0.139631986618042"
"1200,0.138628959655762"
"1440,0.140623092651367"
"1680,0.144615173339844"
"1920,0.141589164733887"
"2160,0.135607957839966"
"2400,0.136606931686401"
"2640,0.14261794090271"
"2880,0.134667873382568"
"3120,0.135666847229004"
"3360,0.141649961471558"
"3600,0.142590045928955"
"3840,0.139652967453003"
"4080,0.14159893989563"
"4320,0.139628171920776"
"4560,0.136634826660156"
"4800,0.14261794090271"
"5040,0.137608051300049"
