"240,0.776000228014559"
"480,0.157795161050659"
"720,1.23258544508931"
"960,3.7374302982717"
"1200,0.922401953417401"
"1440,0.317501702542766"
"1680,0.0466356876220478"
"1920,1.9226121609608"
"2160,1.27857591170397"
"2400,0.651330758557828"
"2640,0.442097599488162"
"2880,0.762554511834022"
"3120,0.536484153499275"
"3360,0.824340088262874"
"3600,0.289105401708309"
"3840,0.380633331730949"
"4080,1.35473909954962"
"4320,3.637842005658"
"4560,0.578898757853821"
"4800,4.78213476337803"
"5040,0.0426332327678112"
