"240,0.130691134449075"
"480,0.145030283404706"
"720,0.134707537121723"
"960,0.108736663125792"
"1200,0.160224508486994"
"1440,0.144960943190644"
"1680,0.122189577345139"
"1920,0.121164803211302"
"2160,0.116039002982326"
"2400,0.115051778995049"
"2640,0.102849419764857"
"2880,0.119474527497858"
"3120,0.138544533705672"
"3360,0.143504370100697"
"3600,0.119959617057779"
"3840,0.147945274602089"
"4080,0.157407910952496"
"4320,0.123023803275879"
"4560,0.119703190288477"
"4800,0.115460860710774"
"5040,0.125473298299237"
