"240,0.0233541543033705"
"480,0.0115858075813252"
"720,0.0569473019816355"
"960,0.0404733971453685"
"1200,0.0526204486954221"
"1440,0.0934370317118967"
"1680,0.00837426795586872"
"1920,0.0194841603938442"
"2160,0.0620008404782192"
"2400,0.0660431673113071"
"2640,0.112336838449326"
"2880,0.0590651107974109"
"3120,0.0786323866483691"
"3360,0.0941460179120809"
"3600,0.00522516974937727"
"3840,0.0218655445968461"
"4080,0.0320494758288753"
"4320,0.00709112203419547"
"4560,0.063785233929977"
"4800,0.00779622057870788"
"5040,0.0992428750137091"
