"240,0.665250062942505"
"480,0.45079493522644"
"720,1.00532603263855"
"960,1.0188992023468"
"1200,0.37596607208252"
"1440,0.692150115966797"
"1680,0.485700845718384"
"1920,1.13294816017151"
"2160,0.525623083114624"
"2400,1.0212619304657"
"2640,2.70476698875427"
"2880,1.57580900192261"
"3120,0.872660875320435"
"3360,0.638321161270142"
"3600,0.343082904815674"
"3840,0.369013786315918"
"4080,0.405915021896362"
"4320,0.397935152053833"
"4560,0.50066089630127"
"4800,0.580475807189941"
"5040,0.896667957305908"
