"240,0.641443364030502"
"480,0.695321234354351"
"720,0.78750259929184"
"960,0.549419061019322"
"1200,0.636344836589733"
"1440,0.532202295858034"
"1680,0.857325653365279"
"1920,0.647252861662819"
"2160,0.639503883793745"
"2400,0.696172411742007"
"2640,0.693264394819215"
"2880,0.632535888395294"
"3120,0.580147377026314"
"3360,0.871023484716842"
"3600,0.340224490054288"
"3840,0.594783708791805"
"4080,0.655808485620573"
"4320,0.738579476734631"
"4560,0.694588969135464"
"4800,0.739355129493607"
"5040,0.705541805826343"
