"240,0.35106086730957"
"480,0.385996103286743"
"720,0.653252124786377"
"960,0.825814962387085"
"1200,0.291249990463257"
"1440,0.345077991485596"
"1680,0.368016004562378"
"1920,0.388961791992188"
"2160,0.349066019058228"
"2400,0.518644094467163"
"2640,0.268283128738403"
"2880,0.325101852416992"
"3120,0.239331960678101"
"3360,0.260334968566895"
"3600,0.346580028533936"
"3840,0.354053020477295"
"4080,0.365024089813232"
"4320,0.387964963912964"
"4560,0.261309862136841"
"4800,0.30418586730957"
"5040,0.51861310005188"
