"240,0.783090185557351"
"480,0.83975648335207"
"720,0.827063720589555"
"960,0.837822624678359"
"1200,0.798192961113293"
"1440,0.793794770650113"
"1680,0.857760551520318"
"1920,0.859999787506349"
"2160,0.821657103391199"
"2400,0.831886553859945"
"2640,0.781700539786274"
"2880,0.82533137831606"
"3120,0.831312485788169"
"3360,0.865589156616299"
"3600,0.818342001330178"
"3840,0.819161158024603"
"4080,0.789122753985018"
"4320,0.811077381514781"
"4560,0.788879463407543"
"4800,0.798775520559472"
"5040,0.799110631351423"
