"600,0.132542791777176"
"1200,0.197875314656468"
"1800,0.170122745440051"
"2400,0.189907911944328"
"3000,0.157201496164057"
"3600,0.188016356950064"
"4200,0.194369185197959"
"4800,0.187129163146912"
