"240,0.105723142623901"
"480,0.204481840133667"
"720,0.198469161987305"
"960,0.124696016311646"
"1200,0.220410823822021"
"1440,0.104719877243042"
"1680,0.147603988647461"
"1920,0.115689992904663"
"2160,0.0897598266601562"
"2400,0.175503015518188"
"2640,0.383949995040894"
"2880,0.125663995742798"
"3120,0.236395835876465"
"3360,0.260303974151611"
"3600,0.401954174041748"
"3840,0.19744610786438"
"4080,0.104720115661621"
"4320,0.103744983673096"
"4560,0.0967631340026855"
"4800,0.145638227462769"
"5040,0.184505939483643"
