"240,0.638326115542192"
"480,0.499397968991094"
"720,0.650875168974465"
"960,-0.190881034380984"
"1200,0.352903810693195"
"1440,0.552519677212529"
"1680,0.817393332572751"
"1920,0.605349178371422"
"2160,0.755964013475563"
"2400,0.460044576909034"
"2640,0.631211766481461"
"2880,0.610126181576196"
"3120,0.501579439430957"
"3360,0.784350832965294"
"3600,0.220573051240809"
"3840,0.431762814039045"
"4080,-0.331953031906602"
"4320,0.93764242047731"
"4560,0.923202093456062"
"4800,0.696126782476484"
"5040,0.851412317344547"
