"240,0.286535298123333"
"480,0.204530504892596"
"720,0.219379679867402"
"960,0.283827144712577"
"1200,0.192997169035072"
"1440,0.273672832554197"
"1680,0.072780471123835"
"1920,0.203746852464287"
"2160,0.14574608086795"
"2400,0.179797472190188"
"2640,0.161257481545088"
"2880,0.165856724576661"
"3120,0.247264669365309"
"3360,0.102574545833405"
"3600,0.394587218996124"
"3840,0.258710639790659"
"4080,0.24051448857115"
"4320,0.0439848332484677"
"4560,0.0734832216492794"
"4800,0.123840377068509"
"5040,0.102239143324655"
