"240,4.71390388398754"
"480,14.7448975196612"
"720,2.93906031514308"
"960,25.654154812154"
"1200,1.75459404990359"
"1440,1.08245762696116"
"1680,1.27725584396025"
"1920,3.49780540889083"
"2160,0.651545960176007"
"2400,8.5899324396369"
"2640,2.02562364892331"
"2880,2.05506721057713"
"3120,15.4230134129592"
"3360,0.262844369817179"
"3600,15.2073254235847"
"3840,19.3996734819269"
"4080,3.07516903383646"
"4320,0.0183662523677346"
"4560,0.0327562598638553"
"4800,1.50671388432963"
"5040,0.0956465480863077"
