"240,0.264626359675323"
"480,0.257239054678656"
"720,0.292828228728685"
"960,0.267659464714417"
"1200,0.247183722790166"
"1440,0.23841078475769"
"1680,0.20372164052069"
"1920,0.21915394361576"
"2160,0.239207343915122"
"2400,0.223624165775336"
"2640,0.2340987983467"
"2880,0.243362235869467"
"3120,0.251279148581843"
"3360,0.211213633293368"
"3600,0.22782502187686"
"3840,0.213559556182458"
"4080,0.22406153391709"
"4320,0.11497996161145"
"4560,0.109684197777467"
"4800,0.117811182319475"
"5040,0.105321067855526"
