"240,0.694399640438143"
"480,0.679430264952371"
"720,0.667266766559749"
"960,0.560359779882058"
"1200,0.682416028676452"
"1440,0.591705644374598"
"1680,0.636810914692719"
"1920,0.617896651430592"
"2160,0.642901402203517"
"2400,0.628135605081063"
"2640,0.728587286574626"
"2880,0.630026553758874"
"3120,0.674226362403071"
"3360,0.657586763185673"
"3600,0.683546082814658"
"3840,0.850323294651646"
"4080,0.825813331747521"
"4320,0.980230355802351"
"4560,0.979736809624808"
"4800,0.979511692434048"
"5040,0.982668878062838"
