"240,0.698721628215396"
"480,0.697683794957205"
"720,0.662572907937854"
"960,0.626155405424981"
"1200,0.698888762280478"
"1440,0.688734454330049"
"1680,0.7225333418349"
"1920,0.673622274129545"
"2160,0.677414412177083"
"2400,0.689546044023069"
"2640,0.750920849202374"
"2880,0.675518682353187"
"3120,0.71568465677988"
"3360,0.704744464215524"
"3600,0.732678803567215"
"3840,0.828773253994388"
"4080,0.824241758473436"
"4320,0.971771803649715"
"4560,0.971269645793294"
"4800,0.970053926285381"
"5040,0.975784316554827"
