"240,0.0149340629577637"
"480,0.013962984085083"
"720,0.0149619579315186"
"960,0.0129659175872803"
"1200,0.0129389762878418"
"1440,0.0139651298522949"
"1680,0.0139420032501221"
"1920,0.0129649639129639"
"2160,0.0129649639129639"
"2400,0.0159580707550049"
"2640,0.0129659175872803"
"2880,0.012988805770874"
"3120,0.0149390697479248"
"3360,0.0129649639129639"
"3600,0.0129659175872803"
"3840,0.012937068939209"
"4080,0.0129969120025635"
"4320,0.0159311294555664"
"4560,0.0129649639129639"
"4800,0.014955997467041"
"5040,0.013962984085083"
