"240,0.0807831287384033"
"480,0.0349071025848389"
"720,0.0289230346679688"
"960,0.0369009971618652"
"1200,0.0349371433258057"
"1440,0.0448780059814453"
"1680,0.0368978977203369"
"1920,0.0279250144958496"
"2160,0.0299208164215088"
"2400,0.0498380661010742"
"2640,0.0339272022247314"
"2880,0.0518867969512939"
"3120,0.0478501319885254"
"3360,0.149652004241943"
"3600,0.0289230346679688"
"3840,0.032912015914917"
"4080,0.0359029769897461"
"4320,0.0668261051177979"
"4560,0.0258979797363281"
"4800,0.0448799133300781"
"5040,0.0374078750610352"
