"240,0.0169548988342285"
"480,0.0448811054229736"
"720,0.0219161510467529"
"960,0.0149598121643066"
"1200,0.0289230346679688"
"1440,0.041888952255249"
"1680,0.0219411849975586"
"1920,0.046875"
"2160,0.0149610042572021"
"2400,0.0428850650787354"
"2640,0.0598161220550537"
"2880,0.0309171676635742"
"3120,0.0279018878936768"
"3360,0.0409188270568848"
"3600,0.0508639812469482"
"3840,0.0388720035552979"
"4080,0.026928186416626"
"4320,0.0289230346679688"
"4560,0.0239121913909912"
"4800,0.0259311199188232"
"5040,0.0388951301574707"
