"240,0.284979468453151"
"480,0.301274616009447"
"720,0.293206412455254"
"960,0.26664792935719"
"1200,0.283734682519613"
"1440,0.261589123567021"
"1680,0.305337343830772"
"1920,0.25052451266963"
"2160,0.271923671859534"
"2400,0.254161350144826"
"2640,0.29452130099326"
"2880,0.255199919795208"
"3120,0.526205476730929"
"3360,0.256595388841919"
"3600,0.234518087285606"
"3840,0.23531794863225"
"4080,0.269920281401477"
"4320,0.266128317699684"
"4560,0.247907963991385"
"4800,0.257702765238561"
"5040,0.226514177673244"
