"240,0.591533433912416"
"480,0.613899672788376"
"720,0.708628028065105"
"960,0.589541910138145"
"1200,0.601660802029956"
"1440,0.709188911262022"
"1680,0.723995733647739"
"1920,0.602754530852123"
"2160,0.750463374357695"
"2400,0.658700404963708"
"2640,0.712325408762452"
"2880,0.633649498470373"
"3120,0.497877001126129"
"3360,0.761709322965691"
"3600,0.297916864385951"
"3840,0.527209142856801"
"4080,0.662307147903673"
"4320,0.735102062214365"
"4560,0.802953135603725"
"4800,0.716295834073335"
"5040,0.690562871406978"
